rozmiar;6;koszt;1279;czas wykonania;91
rozmiar;6;koszt;1120;czas wykonania;119
rozmiar;6;koszt;2209;czas wykonania;93
rozmiar;6;koszt;1020;czas wykonania;97
rozmiar;6;koszt;986;czas wykonania;96
rozmiar;6;koszt;1722;czas wykonania;102
rozmiar;6;koszt;1255;czas wykonania;89
rozmiar;6;koszt;2258;czas wykonania;90
rozmiar;6;koszt;1552;czas wykonania;87
rozmiar;6;koszt;2023;czas wykonania;101
rozmiar;6;koszt;1390;czas wykonania;86
rozmiar;6;koszt;1951;czas wykonania;86
rozmiar;6;koszt;1422;czas wykonania;88
rozmiar;6;koszt;1441;czas wykonania;90
rozmiar;6;koszt;1097;czas wykonania;91
rozmiar;6;koszt;1794;czas wykonania;86
rozmiar;6;koszt;1608;czas wykonania;92
rozmiar;6;koszt;960;czas wykonania;100
rozmiar;6;koszt;1464;czas wykonania;89
rozmiar;6;koszt;1579;czas wykonania;115
rozmiar;6;koszt;1045;czas wykonania;94
rozmiar;6;koszt;1541;czas wykonania;89
rozmiar;6;koszt;1231;czas wykonania;121
rozmiar;6;koszt;1245;czas wykonania;88
rozmiar;6;koszt;1857;czas wykonania;120
rozmiar;6;koszt;1805;czas wykonania;92
rozmiar;6;koszt;2073;czas wykonania;282
rozmiar;6;koszt;1598;czas wykonania;91
rozmiar;6;koszt;2092;czas wykonania;119
rozmiar;6;koszt;1622;czas wykonania;243
rozmiar;6;koszt;846;czas wykonania;89
rozmiar;6;koszt;1954;czas wykonania;121
rozmiar;6;koszt;1049;czas wykonania;98
rozmiar;6;koszt;1332;czas wykonania;99
rozmiar;6;koszt;1817;czas wykonania;107
rozmiar;6;koszt;604;czas wykonania;85
rozmiar;6;koszt;1483;czas wykonania;94
rozmiar;6;koszt;1594;czas wykonania;88
rozmiar;6;koszt;816;czas wykonania;91
rozmiar;6;koszt;2441;czas wykonania;85
rozmiar;6;koszt;2160;czas wykonania;118
rozmiar;6;koszt;2262;czas wykonania;89
rozmiar;6;koszt;1103;czas wykonania;85
rozmiar;6;koszt;1419;czas wykonania;88
rozmiar;6;koszt;988;czas wykonania;96
rozmiar;6;koszt;1955;czas wykonania;93
rozmiar;6;koszt;2002;czas wykonania;87
rozmiar;6;koszt;1120;czas wykonania;95
rozmiar;6;koszt;918;czas wykonania;88
rozmiar;6;koszt;1781;czas wykonania;92
rozmiar;6;koszt;1462;czas wykonania;149
rozmiar;6;koszt;1529;czas wykonania;88
rozmiar;6;koszt;2263;czas wykonania;86
rozmiar;6;koszt;773;czas wykonania;106
rozmiar;6;koszt;1927;czas wykonania;89
rozmiar;6;koszt;1607;czas wykonania;90
rozmiar;6;koszt;1475;czas wykonania;102
rozmiar;6;koszt;1647;czas wykonania;93
rozmiar;6;koszt;2302;czas wykonania;107
rozmiar;6;koszt;1428;czas wykonania;91
rozmiar;6;koszt;2280;czas wykonania;90
rozmiar;6;koszt;757;czas wykonania;86
rozmiar;6;koszt;1533;czas wykonania;85
rozmiar;6;koszt;1003;czas wykonania;88
rozmiar;6;koszt;1289;czas wykonania;85
rozmiar;6;koszt;967;czas wykonania;106
rozmiar;6;koszt;1943;czas wykonania;97
rozmiar;6;koszt;1269;czas wykonania;153
rozmiar;6;koszt;1849;czas wykonania;87
rozmiar;6;koszt;1602;czas wykonania;91
rozmiar;6;koszt;1236;czas wykonania;87
rozmiar;6;koszt;859;czas wykonania;97
rozmiar;6;koszt;1321;czas wykonania;93
rozmiar;6;koszt;2334;czas wykonania;159
rozmiar;6;koszt;1810;czas wykonania;90
rozmiar;6;koszt;2083;czas wykonania;89
rozmiar;6;koszt;1410;czas wykonania;108
rozmiar;6;koszt;1794;czas wykonania;88
rozmiar;6;koszt;2206;czas wykonania;120
rozmiar;6;koszt;534;czas wykonania;94
rozmiar;6;koszt;2045;czas wykonania;98
rozmiar;6;koszt;1592;czas wykonania;93
rozmiar;6;koszt;1691;czas wykonania;88
rozmiar;6;koszt;1417;czas wykonania;85
rozmiar;6;koszt;1208;czas wykonania;90
rozmiar;6;koszt;819;czas wykonania;87
rozmiar;6;koszt;1833;czas wykonania;87
rozmiar;6;koszt;1942;czas wykonania;90
rozmiar;6;koszt;1411;czas wykonania;86
rozmiar;6;koszt;1374;czas wykonania;114
rozmiar;6;koszt;1149;czas wykonania;87
rozmiar;6;koszt;1794;czas wykonania;95
rozmiar;6;koszt;1025;czas wykonania;94
rozmiar;6;koszt;1631;czas wykonania;92
rozmiar;6;koszt;1368;czas wykonania;100
rozmiar;6;sredni czas wykonania;101

rozmiar;7;koszt;849;czas wykonania;379
rozmiar;7;koszt;2076;czas wykonania;355
rozmiar;7;koszt;1614;czas wykonania;353
rozmiar;7;koszt;1569;czas wykonania;402
rozmiar;7;koszt;1316;czas wykonania;344
rozmiar;7;koszt;1632;czas wykonania;372
rozmiar;7;koszt;1939;czas wykonania;379
rozmiar;7;koszt;1283;czas wykonania;363
rozmiar;7;koszt;1328;czas wykonania;357
rozmiar;7;koszt;1953;czas wykonania;371
rozmiar;7;koszt;1279;czas wykonania;341
rozmiar;7;koszt;1697;czas wykonania;340
rozmiar;7;koszt;1729;czas wykonania;351
rozmiar;7;koszt;1309;czas wykonania;359
rozmiar;7;koszt;1460;czas wykonania;345
rozmiar;7;koszt;1568;czas wykonania;344
